name,location,body_type,year,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,new_price,price
2011 Maruti Swift VXI,Delhi,Hatchback,2011,68075,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,218000.0
2019 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Gurugram,Sedan,2019,46573,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,733000.0
2022 Maruti Dzire ZXI CNG,Noida,Sedan,2022,47217,CNG,Manual,2,23.0,1197.0,89.0,5.0,900000.0,802000.0
2022 Maruti New Wagon-R VXI (O) 1.2,Ghaziabad,Other,2022,12195,Petrol,Manual,1,,,,,,533000.0
2020 Maruti New Wagon-R LXI 1.0,Faridabad,Other,2020,24266,Petrol,Manual,1,,,,,,479000.0
2018 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,Delhi,Sedan,2018,104059,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,648000.0
2020 Maruti S PRESSO VXI+,Gurugram,Other,2020,15966,Petrol,Manual,1,,,,,,407000.0
2018 Maruti Dzire LXI,Noida,Sedan,2018,38776,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,510000.0
2022 Maruti S PRESSO VXI+,Ghaziabad,Other,2022,21688,Petrol,Manual,2,,,,,,425000.0
2019 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Faridabad,Sedan,2019,27877,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,804000.0
2017 Maruti Celerio VXI AMT,Delhi,Hatchback,2017,80495,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,358000.0
2020 Maruti New Wagon-R LXI CNG (O) 1.0,Gurugram,Other,2020,72472,CNG,Manual,1,,,,,,506000.0
2017 Maruti Baleno ZETA PETROL 1.2,Noida,Hatchback,2017,29508,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,506000.0
2015 Maruti Wagon R Stingray VXI,Ghaziabad,Hatchback,2015,66325,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,312000.0
2019 Maruti Ciaz SIGMA 1.5 SHVS MT PETROL,Faridabad,Sedan,2019,66068,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,663000.0
2020 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2020,35495,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,660000.0
2019 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2019,21221,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,623000.0
2011 Maruti Swift VXI,Noida,Hatchback,2011,28803,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,233000.0
2017 Maruti Swift LXI (O),Ghaziabad,Hatchback,2017,47968,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,417000.0
2020 Maruti Baleno ZETA PETROL 1.2,Faridabad,Hatchback,2020,31845,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,659000.0
2019 Maruti Baleno ALPHA CVT PETROL 1.2,Delhi,Hatchback,2019,47915,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,631000.0
2020 Maruti S PRESSO LXI,Gurugram,Other,2020,30651,Petrol,Manual,1,,,,,,369000.0
2018 Maruti Baleno ZETA CVT PETROL 1.2,Noida,Hatchback,2018,36969,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,633000.0
2022 Maruti New Wagon-R VXI 1.0 AMT,Ghaziabad,Other,2022,22666,Petrol,Automatic,1,,,,,,592000.0
2011 Maruti Wagon R 1.0 VXI,Faridabad,Hatchback,2011,31824,Petrol,Manual,3,22.0,1197.0,88.0,5.0,750000.0,201000.0
2017 Maruti Baleno DELTA PETROL 1.2,Delhi,Hatchback,2017,41801,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,490000.0
2018 Maruti Ciaz DELTA 1.4 AT PETROL,Gurugram,Sedan,2018,46722,Petrol,Automatic,2,20.0,1462.0,103.0,5.0,1100000.0,572000.0
2017 Maruti Swift ZXI,Noida,Hatchback,2017,68287,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,491000.0
2017 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2017,31714,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,503000.0
2017 Maruti Baleno ZETA CVT PETROL 1.2,Faridabad,Hatchback,2017,69002,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,534000.0
2020 Maruti Baleno DELTA PETROL 1.2,Delhi,Hatchback,2020,59534,CNG,Manual,1,22.3,1197.0,89.0,5.0,900000.0,627000.0
2014 Maruti Wagon R 1.0 VXI,Gurugram,Hatchback,2014,72090,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,266000.0
2018 Maruti Baleno DELTA CVT PETROL 1.2,Noida,Hatchback,2018,70189,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,542000.0
2016 Maruti Celerio ZXI AMT (O),Ghaziabad,Hatchback,2016,47493,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,442000.0
2014 Maruti Wagon R 1.0 LXI,Faridabad,Hatchback,2014,53117,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,272000.0
2018 Maruti Baleno ZETA CVT PETROL 1.2,Delhi,Hatchback,2018,18854,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,633000.0
2020 Maruti Baleno DELTA PETROL 1.2,Gurugram,Hatchback,2020,38482,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,608000.0
2019 Maruti Ciaz DELTA AT 1.5 SHVS PETROL,Noida,Sedan,2019,52112,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,741000.0
2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Ghaziabad,Sedan,2018,76460,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,677000.0
2011 Maruti Ritz VXI,Faridabad,Hatchback,2011,43506,Petrol,Manual,1,18.0,1197.0,74.0,5.0,700000.0,182000.0
2022 Maruti Alto LXI O,Delhi,Hatchback,2022,13185,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,377000.0
2016 Maruti Celerio VXI AMT,Gurugram,Hatchback,2016,68891,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,355000.0
2012 Maruti Swift Dzire VXI,Noida,Hatchback,2012,43425,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,256000.0
2012 Maruti Swift Dzire VXI,Ghaziabad,Hatchback,2012,51629,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,272000.0
2018 Maruti Wagon R 1.0 LXI CNG,Faridabad,Hatchback,2018,80107,CNG,Manual,3,22.0,1197.0,88.0,5.0,750000.0,394000.0
2016 Maruti Celerio ZXI AMT,Delhi,Hatchback,2016,84574,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,374000.0
2014 Maruti Ciaz ZXI,Gurugram,Sedan,2014,81914,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,427000.0
2013 Maruti Swift Dzire VXI,Noida,Hatchback,2013,82487,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,287000.0
2019 Maruti New Wagon-R VXI 1.2 AMT,Ghaziabad,Other,2019,12716,Petrol,Automatic,1,,,,,,501000.0
2014 Maruti Wagon R 1.0 LXI,Faridabad,Hatchback,2014,64539,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,246000.0
2015 Maruti Baleno ALPHA PETROL 1.2,Delhi,Hatchback,2015,33752,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,496000.0
2019 Maruti Ciaz DELTA AT 1.5 SHVS PETROL,Gurugram,Sedan,2019,31431,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,802000.0
2019 Maruti S PRESSO VXI PLUS AMT,Noida,Other,2019,28660,Petrol,Automatic,1,,,,,,412000.0
2012 Maruti Swift Dzire VXI,Ghaziabad,Hatchback,2012,48618,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,287000.0
2021 Maruti S PRESSO VXI (O),Faridabad,Other,2021,15360,Petrol,Manual,1,,,,,,411000.0
2013 Maruti Swift Dzire LXI,Delhi,Hatchback,2013,36474,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,319000.0
2018 Maruti Celerio X ZXI (O) AMT,Gurugram,Hatchback,2018,54533,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,446000.0
2012 Maruti Wagon R 1.0 LXI,Noida,Hatchback,2012,32625,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,218000.0
2014 Maruti Swift Dzire ZXI,Ghaziabad,Hatchback,2014,62656,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,400000.0
2014 Maruti Wagon R 1.0 LXI,Faridabad,Hatchback,2014,65520,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,267000.0
2021 Maruti S PRESSO VXI+,Delhi,Other,2021,12058,Petrol,Manual,1,,,,,,432000.0
2012 Maruti Swift Dzire VXI,Gurugram,Hatchback,2012,54292,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,297000.0
2019 Maruti Dzire ZXI AMT,Noida,Sedan,2019,80139,Petrol,Automatic,1,23.0,1197.0,89.0,5.0,900000.0,622000.0
2017 Maruti Ciaz ALPHA 1.4 PETROL,Ghaziabad,Sedan,2017,77919,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,601000.0
2018 Maruti Ciaz ZETA 1.4 AT PETROL,Faridabad,Sedan,2018,119884,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,642000.0
2020 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2020,58514,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,631000.0
2015 Maruti Ciaz VXI+,Gurugram,Sedan,2015,94923,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,490000.0
2016 Maruti Celerio ZXI AMT,Noida,Hatchback,2016,65734,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,388000.0
2021 Maruti S PRESSO VXI PLUS AMT,Ghaziabad,Other,2021,27032,Petrol,Automatic,1,,,,,,466000.0
2011 Maruti Ritz LXI,Faridabad,Hatchback,2011,41367,Petrol,Manual,1,18.0,1197.0,74.0,5.0,700000.0,184000.0
2017 Maruti Ciaz ZETA 1.4 AT PETROL,Delhi,Sedan,2017,91528,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,608000.0
2020 Maruti Alto VXI,Gurugram,Hatchback,2020,20288,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,363000.0
2022 Maruti S PRESSO VXI+,Noida,Other,2022,12690,Petrol,Manual,1,,,,,,455000.0
2015 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2015,69308,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,425000.0
2014 Maruti Wagon R 1.0 VXI,Faridabad,Hatchback,2014,65948,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,275000.0
2022 Maruti IGNIS SIGMA 1.2,Delhi,Hatchback,2022,35102,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,492000.0
2020 Maruti Ciaz S 1.5 MT PETROL,Gurugram,Sedan,2020,24961,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,852000.0
2018 Maruti Dzire LXI,Noida,Sedan,2018,58159,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,477000.0
2019 Maruti Baleno SIGMA PETROL 1.2,Ghaziabad,Hatchback,2019,60326,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,507000.0
2022 Maruti Baleno ALPHA 1.2 AGS,Faridabad,Hatchback,2022,5527,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,863000.0
2016 Maruti Baleno DELTA CVT PETROL 1.2,Delhi,Hatchback,2016,56124,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,471000.0
2017 Maruti Alto 800 VXI,Gurugram,Hatchback,2017,26537,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,283000.0
2014 Maruti Alto K10 VXI AMT,Noida,Hatchback,2014,71297,Petrol,Automatic,1,24.0,998.0,66.0,5.0,600000.0,265000.0
2023 Maruti Swift VXI,Ghaziabad,Hatchback,2023,10050,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,650000.0
2022 Maruti Celerio VXI,Faridabad,Hatchback,2022,12708,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,494000.0
2021 Maruti IGNIS SIGMA 1.2,Delhi,Hatchback,2021,17472,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,479000.0
2023 Maruti BREZZA ZXI SMART HYBRID,Gurugram,SUV,2023,7048,Petrol,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,1153000.0
2023 Maruti Baleno ZETA PETROL 1.2,Noida,Hatchback,2023,18868,CNG,Manual,1,22.3,1197.0,89.0,5.0,900000.0,793000.0
2015 Maruti Ciaz VXI+,Ghaziabad,Sedan,2015,45312,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,468000.0
2022 Maruti S Cross SIGMA 1.5,Faridabad,Other,2022,15983,Petrol,Manual,1,,,,,,816000.0
2019 Maruti Celerio VXI CNG,Delhi,Hatchback,2019,60076,CNG,Manual,1,25.0,998.0,66.0,5.0,700000.0,421000.0
2017 Maruti Dzire LXI,Gurugram,Sedan,2017,22263,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,484000.0
2019 Maruti Vitara Brezza VDI AMT,Noida,SUV,2019,59343,Diesel,Automatic,2,18.7,1462.0,103.0,5.0,1150000.0,647000.0
2018 Maruti Dzire LXI,Ghaziabad,Sedan,2018,59288,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,477000.0
2019 Maruti Eeco 5 STR WITH A/C+HTR CNG,Faridabad,MPV,2019,62412,CNG,Manual,2,19.7,1196.0,79.0,5.0,650000.0,417000.0
2013 Maruti Alto K10 LXI,Delhi,Hatchback,2013,19685,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,216000.0
2020 Maruti Celerio LXI (O),Gurugram,Hatchback,2020,54485,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,374000.0
2019 Maruti IGNIS SIGMA 1.2,Noida,Hatchback,2019,20189,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,454000.0
2022 Maruti New Wagon-R LXI CNG 1.0,Ghaziabad,Other,2022,6799,CNG,Manual,1,,,,,,574000.0
2017 Maruti IGNIS ZETA 1.2,Faridabad,Hatchback,2017,84544,Petrol,Manual,2,20.9,1197.0,82.0,5.0,800000.0,376000.0
2012 Maruti Ertiga LXI,Delhi,MPV,2012,52584,Petrol,Manual,2,20.5,1462.0,103.0,7.0,1150000.0,330000.0
2015 Maruti Swift LXI (O),Gurugram,Hatchback,2015,65365,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,368000.0
2017 Maruti Celerio VXI,Noida,Hatchback,2017,56638,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,349000.0
2020 Maruti Baleno ZETA PETROL 1.2,Ghaziabad,Hatchback,2020,36095,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,618000.0
2016 Maruti Alto K10 VXI AMT,Faridabad,Hatchback,2016,77786,Petrol,Automatic,3,24.0,998.0,66.0,5.0,600000.0,267000.0
2015 Maruti Ciaz VXI,Delhi,Sedan,2015,56050,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,490000.0
2018 Maruti Wagon R 1.0 LXI CNG,Gurugram,Hatchback,2018,56257,CNG,Manual,1,22.0,1197.0,88.0,5.0,750000.0,390000.0
2017 Maruti Swift LXI (O),Noida,Hatchback,2017,88225,CNG,Manual,1,22.0,1197.0,88.0,5.0,850000.0,410000.0
2023 Maruti New Wagon-R LXI 1.0,Ghaziabad,Other,2023,2440,Petrol,Manual,1,,,,,,540000.0
2018 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Faridabad,Sedan,2018,51690,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,671000.0
2020 Maruti New Wagon-R LXI CNG (O) 1.0,Delhi,Other,2020,67693,CNG,Manual,1,,,,,,503000.0
2017 Maruti Wagon R 1.0 VXI,Gurugram,Hatchback,2017,43451,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,336000.0
2015 Maruti Wagon R 1.0 VXI,Noida,Hatchback,2015,46592,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,298000.0
2021 Maruti Baleno ZETA PETROL 1.2,Ghaziabad,Hatchback,2021,39686,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,683000.0
2017 Maruti Baleno ZETA PETROL 1.2,Faridabad,Hatchback,2017,83664,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,490000.0
2022 Maruti New Wagon-R VXI CNG 1.0,Delhi,Other,2022,38261,CNG,Manual,1,,,,,,625000.0
2017 Maruti Wagon R 1.0 VXI+ AMT,Gurugram,Hatchback,2017,40144,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,750000.0,398000.0
2017 Maruti Celerio VXI CNG,Noida,Hatchback,2017,116413,CNG,Manual,1,25.0,998.0,66.0,5.0,700000.0,378000.0
2019 Maruti New Wagon-R LXI CNG (O) 1.0,Ghaziabad,Other,2019,48593,CNG,Manual,1,,,,,,482000.0
2014 Maruti Wagon R 1.0 LXI,Faridabad,Hatchback,2014,57918,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,269000.0
2020 Maruti S PRESSO VXI CNG,Delhi,Other,2020,64311,CNG,Manual,1,,,,,,421000.0
2012 Maruti Swift ZXI,Gurugram,Hatchback,2012,55346,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,311000.0
2014 Maruti Ciaz VXI,Noida,Sedan,2014,58200,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,412000.0
2020 Maruti Dzire VXI,Ghaziabad,Sedan,2020,30892,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,613000.0
2017 Maruti Alto K10 VXI (O) AMT,Faridabad,Hatchback,2017,49080,Petrol,Automatic,1,24.0,998.0,66.0,5.0,600000.0,325000.0
2020 Maruti S PRESSO LXI,Delhi,Other,2020,39522,Petrol,Manual,1,,,,,,381000.0
2017 Maruti Swift LXI (O),Gurugram,Hatchback,2017,61039,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,416000.0
2016 Maruti Alto 800 LXI,Noida,Hatchback,2016,17816,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,264000.0
2021 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2021,7386,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,645000.0
2020 Maruti IGNIS ZETA 1.2,Faridabad,Hatchback,2020,65122,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,497000.0
2020 Maruti Swift ZXI AMT,Delhi,Hatchback,2020,40126,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,634000.0
2020 Maruti S PRESSO VXI CNG,Gurugram,Other,2020,75502,CNG,Manual,1,,,,,,426000.0
2023 Maruti Swift VXI,Noida,Hatchback,2023,14887,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,638000.0
2023 Maruti Swift LXI,Ghaziabad,Hatchback,2023,11194,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,559000.0
2019 Maruti Swift VXI,Faridabad,Hatchback,2019,42091,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,468000.0
2017 Maruti Wagon R 1.0 LXI CNG,Delhi,Hatchback,2017,81370,CNG,Manual,1,22.0,1197.0,88.0,5.0,750000.0,356000.0
2021 Maruti Swift LXI,Gurugram,Hatchback,2021,24003,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,502000.0
2014 Maruti Celerio VXI AMT,Noida,Hatchback,2014,58808,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,284000.0
2021 Maruti Vitara Brezza VXI AT SHVS,Ghaziabad,SUV,2021,29125,Petrol,Automatic,2,18.7,1462.0,103.0,5.0,1150000.0,837000.0
2022 Maruti Celerio VXI CNG,Faridabad,Hatchback,2022,23928,CNG,Manual,1,25.0,998.0,66.0,5.0,700000.0,563000.0
2019 Maruti Swift ZXI PLUS AMT,Delhi,Hatchback,2019,40276,Petrol,Automatic,2,22.0,1197.0,88.0,5.0,850000.0,593000.0
2018 Maruti Swift LXI,Gurugram,Hatchback,2018,53062,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,437000.0
2015 Maruti Alto 800 VXI,Noida,Hatchback,2015,67219,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,211000.0
2016 Maruti Alto K10 LXI,Ghaziabad,Hatchback,2016,37983,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,278000.0
2016 Maruti Wagon R 1.0 VXI,Faridabad,Hatchback,2016,121389,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,292000.0
2019 Maruti Eeco 5 STR WITH A/C+HTR,Delhi,MPV,2019,43731,Petrol,Manual,1,19.7,1196.0,79.0,5.0,650000.0,420000.0
2016 Maruti Alto 800 LXI,Gurugram,Hatchback,2016,89853,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,230000.0
2020 Maruti Baleno DELTA PETROL 1.2,Noida,Hatchback,2020,27940,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,553000.0
2014 Maruti Ritz VXI,Ghaziabad,Hatchback,2014,57273,Petrol,Manual,1,18.0,1197.0,74.0,5.0,700000.0,269000.0
2020 Maruti Baleno ALPHA PETROL 1.2,Faridabad,Hatchback,2020,66093,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,588000.0
2019 Maruti Baleno ZETA CVT PETROL 1.2,Delhi,Hatchback,2019,22779,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,648000.0
2017 Maruti Baleno DELTA CVT PETROL 1.2,Gurugram,Hatchback,2017,50509,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,495000.0
2018 Maruti Wagon R 1.0 LXI CNG,Noida,Hatchback,2018,72457,CNG,Manual,1,22.0,1197.0,88.0,5.0,750000.0,397000.0
2018 Maruti IGNIS DELTA 1.2 AMT,Ghaziabad,Hatchback,2018,100481,CNG,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,449000.0
2019 Maruti New Wagon-R ZXI 1.2,Faridabad,Other,2019,34898,Petrol,Manual,1,,,,,,476000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Delhi,Hatchback,2017,65806,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,503000.0
2023 Maruti New Wagon-R LXI CNG 1.0,Gurugram,Other,2023,14131,CNG,Manual,1,,,,,,619000.0
2020 Maruti S PRESSO VXI+,Noida,Other,2020,29987,Petrol,Manual,1,,,,,,409000.0
2022 Maruti IGNIS DELTA 1.2,Ghaziabad,Hatchback,2022,17745,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,536000.0
2017 Maruti Swift VXI,Faridabad,Hatchback,2017,87820,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,422000.0
2018 Maruti Swift VXI,Delhi,Hatchback,2018,36970,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,516000.0
2011 Maruti Alto K10 VXI,Gurugram,Hatchback,2011,83452,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,139000.0
2017 Maruti Ciaz ZETA 1.4 MT PETROL,Noida,Sedan,2017,33161,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,626000.0
2018 Maruti Swift ZXI AMT,Ghaziabad,Hatchback,2018,60275,Petrol,Automatic,2,22.0,1197.0,88.0,5.0,850000.0,587000.0
2018 Maruti Dzire VXI,Faridabad,Sedan,2018,30781,Petrol,Manual,2,23.0,1197.0,89.0,5.0,900000.0,556000.0
2016 Maruti Vitara Brezza ZDI,Delhi,SUV,2016,81814,Diesel,Manual,2,18.7,1462.0,103.0,5.0,1150000.0,689000.0
2021 Maruti Swift VXI,Gurugram,Hatchback,2021,31851,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,667000.0
2020 Maruti Baleno ZETA CVT PETROL 1.2,Noida,Hatchback,2020,34551,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,713000.0
2021 Maruti New Wagon-R VXI 1.2,Ghaziabad,Other,2021,16495,Petrol,Manual,1,,,,,,542000.0
2019 Maruti New Wagon-R ZXI 1.2 AMT,Faridabad,Other,2019,32226,Petrol,Automatic,1,,,,,,556000.0
2019 Maruti Alto VXI,Delhi,Hatchback,2019,16511,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,373000.0
2022 Maruti Ciaz ZETA 1.5 SHVS MT PETROL,Gurugram,Sedan,2022,46533,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,916000.0
2017 Maruti Alto 800 LXI,Noida,Hatchback,2017,23280,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,313000.0
2018 Maruti Baleno ALPHA CVT PETROL 1.2,Ghaziabad,Hatchback,2018,53792,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,682000.0
2023 Maruti S PRESSO VXI+,Faridabad,Other,2023,19602,Petrol,Manual,1,,,,,,517000.0
2018 Maruti Celerio ZXI,Delhi,Hatchback,2018,97537,Petrol,Manual,2,25.0,998.0,66.0,5.0,700000.0,446000.0
2022 Maruti S PRESSO VXI (O),Gurugram,Other,2022,37808,Petrol,Manual,1,,,,,,475000.0
2021 Maruti S PRESSO VXI+,Noida,Other,2021,21839,Petrol,Manual,2,,,,,,452000.0
2017 Maruti Celerio X ZXI (O) AMT,Ghaziabad,Hatchback,2017,65272,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,437000.0
2017 Maruti Ciaz ALPHA 1.4 PETROL,Faridabad,Sedan,2017,33499,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,680000.0
2018 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Delhi,Sedan,2018,73050,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,736000.0
2016 Maruti Swift VXI,Gurugram,Hatchback,2016,70948,Petrol,Manual,3,22.0,1197.0,88.0,5.0,850000.0,438000.0
2017 Maruti Baleno DELTA CVT PETROL 1.2,Noida,Hatchback,2017,49352,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,590000.0
2022 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2022,19025,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,743000.0
2023 Maruti BREZZA ZXI SMART HYBRID,Faridabad,SUV,2023,8264,Petrol,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,1220000.0
2020 Maruti Dzire ZXI Plus,Delhi,Sedan,2020,62438,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,739000.0
2013 Maruti Wagon R 1.0 VXI,Gurugram,Hatchback,2013,66819,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,319000.0
2023 Maruti BREZZA ZXI SMART HYBRID,Noida,SUV,2023,8727,Petrol,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,1182000.0
2022 Maruti Celerio ZXI PLUS,Ghaziabad,Hatchback,2022,16952,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,581000.0
